dataset,image_id,filename,path,split
KONIQ-10k,8041277931,8041277931.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8041277931.jpg,holdout
KONIQ-10k,80417582,80417582.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/80417582.jpg,train
KONIQ-10k,8041921391,8041921391.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8041921391.jpg,train
KONIQ-10k,8041987489,8041987489.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8041987489.jpg,val
KONIQ-10k,8042065108,8042065108.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8042065108.jpg,train
KONIQ-10k,8042361563,8042361563.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8042361563.jpg,train
KONIQ-10k,8042697281,8042697281.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8042697281.jpg,train
KONIQ-10k,8042762603,8042762603.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8042762603.jpg,train
KONIQ-10k,8043120593,8043120593.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8043120593.jpg,train
KONIQ-10k,8043238323,8043238323.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8043238323.jpg,train
KONIQ-10k,8043482690,8043482690.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8043482690.jpg,train
KONIQ-10k,8044678667,8044678667.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8044678667.jpg,train
KONIQ-10k,8044704113,8044704113.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8044704113.jpg,train
KONIQ-10k,8044706176,8044706176.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8044706176.jpg,train
KONIQ-10k,8045159223,8045159223.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8045159223.jpg,holdout
KONIQ-10k,8045790915,8045790915.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8045790915.jpg,val
KONIQ-10k,8046864953,8046864953.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8046864953.jpg,train
KONIQ-10k,8048106336,8048106336.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8048106336.jpg,val
KONIQ-10k,8049709940,8049709940.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8049709940.jpg,train
KONIQ-10k,80498915,80498915.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/80498915.jpg,holdout
KONIQ-10k,8050471028,8050471028.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8050471028.jpg,train
KONIQ-10k,8050482362,8050482362.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8050482362.jpg,val
KONIQ-10k,8050953362,8050953362.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8050953362.jpg,train
KONIQ-10k,8051569032,8051569032.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8051569032.jpg,val
KONIQ-10k,8053452721,8053452721.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8053452721.jpg,holdout
KONIQ-10k,8054439590,8054439590.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8054439590.jpg,val
KONIQ-10k,8055471009,8055471009.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8055471009.jpg,train
KONIQ-10k,8055570957,8055570957.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8055570957.jpg,holdout
KONIQ-10k,8056188485,8056188485.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8056188485.jpg,holdout
KONIQ-10k,8056693769,8056693769.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8056693769.jpg,val
KONIQ-10k,8058467090,8058467090.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8058467090.jpg,train
KONIQ-10k,8059797614,8059797614.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8059797614.jpg,val
KONIQ-10k,8060303212,8060303212.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8060303212.jpg,train
KONIQ-10k,8060465172,8060465172.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8060465172.jpg,train
KONIQ-10k,8060595540,8060595540.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8060595540.jpg,train
KONIQ-10k,8062771626,8062771626.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8062771626.jpg,train
KONIQ-10k,8064104833,8064104833.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8064104833.jpg,train
KONIQ-10k,8064361291,8064361291.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8064361291.jpg,val
KONIQ-10k,8065579848,8065579848.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8065579848.jpg,train
KONIQ-10k,8066151099,8066151099.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8066151099.jpg,train
KONIQ-10k,8066534702,8066534702.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8066534702.jpg,train
KONIQ-10k,8066713457,8066713457.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8066713457.jpg,train
KONIQ-10k,8067632249,8067632249.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8067632249.jpg,val
KONIQ-10k,8069073334,8069073334.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8069073334.jpg,val
KONIQ-10k,8070731836,8070731836.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8070731836.jpg,holdout
KONIQ-10k,8072726562,8072726562.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8072726562.jpg,val
KONIQ-10k,8072879274,8072879274.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8072879274.jpg,holdout
KONIQ-10k,8073301888,8073301888.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8073301888.jpg,train
KONIQ-10k,8073500928,8073500928.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8073500928.jpg,train
KONIQ-10k,8073658473,8073658473.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8073658473.jpg,val
KONIQ-10k,8074116162,8074116162.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8074116162.jpg,val
KONIQ-10k,8074309631,8074309631.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8074309631.jpg,train
KONIQ-10k,8075121778,8075121778.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8075121778.jpg,train
KONIQ-10k,8076181424,8076181424.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8076181424.jpg,train
KONIQ-10k,8077318332,8077318332.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8077318332.jpg,train
KONIQ-10k,8077601732,8077601732.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8077601732.jpg,val
KONIQ-10k,8077634378,8077634378.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8077634378.jpg,train
KONIQ-10k,8078070846,8078070846.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8078070846.jpg,train
KONIQ-10k,8078731890,8078731890.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8078731890.jpg,val
KONIQ-10k,8079522861,8079522861.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8079522861.jpg,train
KONIQ-10k,8081563599,8081563599.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8081563599.jpg,train
KONIQ-10k,8081688318,8081688318.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8081688318.jpg,train
KONIQ-10k,8082249517,8082249517.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8082249517.jpg,val
KONIQ-10k,8083120146,8083120146.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8083120146.jpg,train
KONIQ-10k,8083395637,8083395637.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8083395637.jpg,val
KONIQ-10k,8083559682,8083559682.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8083559682.jpg,train
KONIQ-10k,8084074435,8084074435.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8084074435.jpg,train
KONIQ-10k,8084640023,8084640023.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8084640023.jpg,holdout
KONIQ-10k,8086705362,8086705362.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8086705362.jpg,train
KONIQ-10k,8086991348,8086991348.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8086991348.jpg,train
KONIQ-10k,8087032429,8087032429.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8087032429.jpg,train
KONIQ-10k,8087906672,8087906672.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8087906672.jpg,val
KONIQ-10k,8088105369,8088105369.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8088105369.jpg,train
KONIQ-10k,8088110789,8088110789.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8088110789.jpg,train
KONIQ-10k,8088364175,8088364175.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8088364175.jpg,train
KONIQ-10k,8089499290,8089499290.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8089499290.jpg,train
KONIQ-10k,8090282985,8090282985.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8090282985.jpg,train
KONIQ-10k,8090361774,8090361774.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8090361774.jpg,val
KONIQ-10k,8091151386,8091151386.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8091151386.jpg,holdout
KONIQ-10k,8093852043,8093852043.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8093852043.jpg,train
KONIQ-10k,8094310910,8094310910.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8094310910.jpg,val
KONIQ-10k,8094870766,8094870766.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8094870766.jpg,train
KONIQ-10k,80954980,80954980.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/80954980.jpg,holdout
KONIQ-10k,8095635777,8095635777.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8095635777.jpg,train
KONIQ-10k,8095851163,8095851163.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8095851163.jpg,train
KONIQ-10k,8096129179,8096129179.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8096129179.jpg,train
KONIQ-10k,8100293037,8100293037.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8100293037.jpg,train
KONIQ-10k,8100313754,8100313754.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8100313754.jpg,train
KONIQ-10k,81006585,81006585.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/81006585.jpg,val
KONIQ-10k,8100783568,8100783568.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8100783568.jpg,train
KONIQ-10k,8101870815,8101870815.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8101870815.jpg,train
KONIQ-10k,8102502953,8102502953.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8102502953.jpg,train
KONIQ-10k,8102673511,8102673511.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8102673511.jpg,val
KONIQ-10k,8103481984,8103481984.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8103481984.jpg,train
KONIQ-10k,8103867208,8103867208.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8103867208.jpg,holdout
KONIQ-10k,8104089685,8104089685.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8104089685.jpg,val
KONIQ-10k,8105160200,8105160200.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8105160200.jpg,holdout
KONIQ-10k,8106242836,8106242836.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8106242836.jpg,train
KONIQ-10k,8106557639,8106557639.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8106557639.jpg,train
KONIQ-10k,8106933398,8106933398.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8106933398.jpg,train
KONIQ-10k,8107402006,8107402006.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8107402006.jpg,val
KONIQ-10k,8107454103,8107454103.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8107454103.jpg,train
KONIQ-10k,8108582186,8108582186.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8108582186.jpg,train
KONIQ-10k,8108590859,8108590859.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8108590859.jpg,train
KONIQ-10k,8108709244,8108709244.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8108709244.jpg,train
KONIQ-10k,8108820426,8108820426.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8108820426.jpg,val
KONIQ-10k,8108912190,8108912190.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8108912190.jpg,train
KONIQ-10k,8109380358,8109380358.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8109380358.jpg,train
KONIQ-10k,8109558815,8109558815.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8109558815.jpg,holdout
KONIQ-10k,8109560495,8109560495.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8109560495.jpg,train
KONIQ-10k,8110370052,8110370052.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8110370052.jpg,train
KONIQ-10k,8113113251,8113113251.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113113251.jpg,train
KONIQ-10k,8113190555,8113190555.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113190555.jpg,train
KONIQ-10k,8113244210,8113244210.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113244210.jpg,train
KONIQ-10k,8113245382,8113245382.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113245382.jpg,train
KONIQ-10k,8113369457,8113369457.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113369457.jpg,train
KONIQ-10k,8113498731,8113498731.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8113498731.jpg,train
KONIQ-10k,8114138182,8114138182.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8114138182.jpg,train
KONIQ-10k,8114369605,8114369605.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8114369605.jpg,val
KONIQ-10k,8115151138,8115151138.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8115151138.jpg,train
KONIQ-10k,8115433304,8115433304.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8115433304.jpg,train
KONIQ-10k,8116678978,8116678978.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8116678978.jpg,train
KONIQ-10k,8116711629,8116711629.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8116711629.jpg,val
KONIQ-10k,8118290739,8118290739.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8118290739.jpg,train
KONIQ-10k,8120535413,8120535413.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8120535413.jpg,train
KONIQ-10k,8120735257,8120735257.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8120735257.jpg,holdout
KONIQ-10k,8120809574,8120809574.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8120809574.jpg,train
KONIQ-10k,8121424411,8121424411.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8121424411.jpg,val
KONIQ-10k,8121591181,8121591181.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8121591181.jpg,holdout
KONIQ-10k,8121860471,8121860471.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8121860471.jpg,train
KONIQ-10k,8121986127,8121986127.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8121986127.jpg,holdout
KONIQ-10k,8122853098,8122853098.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8122853098.jpg,train
KONIQ-10k,8123324192,8123324192.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8123324192.jpg,train
KONIQ-10k,8125828960,8125828960.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8125828960.jpg,train
KONIQ-10k,8125869229,8125869229.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8125869229.jpg,train
KONIQ-10k,8126953338,8126953338.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8126953338.jpg,train
KONIQ-10k,8127311442,8127311442.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8127311442.jpg,train
KONIQ-10k,8127846229,8127846229.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8127846229.jpg,train
KONIQ-10k,8128148667,8128148667.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8128148667.jpg,train
KONIQ-10k,8128298263,8128298263.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8128298263.jpg,train
KONIQ-10k,8128596449,8128596449.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8128596449.jpg,train
KONIQ-10k,8128896956,8128896956.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8128896956.jpg,train
KONIQ-10k,8129021372,8129021372.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8129021372.jpg,train
KONIQ-10k,8129206186,8129206186.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8129206186.jpg,holdout
KONIQ-10k,81292981,81292981.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/81292981.jpg,train
KONIQ-10k,8130387818,8130387818.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8130387818.jpg,train
KONIQ-10k,8130446271,8130446271.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8130446271.jpg,train
KONIQ-10k,8130469512,8130469512.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8130469512.jpg,train
KONIQ-10k,8130745750,8130745750.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8130745750.jpg,train
KONIQ-10k,8131856300,8131856300.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8131856300.jpg,train
KONIQ-10k,8132171428,8132171428.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8132171428.jpg,holdout
