dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,split
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_12,3,4.925,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_12,4,3.28205,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_12,5,2.6,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I16_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_13,1,4.6,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_13,2,3.81579,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_13,3,4.46154,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_13,4,3.05128,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_13,5,3.625,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_14,1,5.76923,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_14,2,6.1315800000000005,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_14,3,5.61538,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_14,4,5.52632,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_14,5,4.575,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_15_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_15,1,3.41026,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_15_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_15,2,3.53846,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_15_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_15,3,3.475,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_15_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_15,4,3.65,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_15_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_15,5,4.02632,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_16_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_16,1,5.923080000000001,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_16_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_16,2,6.275,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_16_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_16,3,5.68421,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_16_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_16,4,5.75,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_16_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_16,5,4.61538,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_17_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_17,1,5.825,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_17_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_17,2,7.1,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_17_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_17,3,4.75,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_17_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_17,4,6.65,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_17_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_17,5,3.35897,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_18_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_18,1,4.6,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_18_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_18,2,4.3947400000000005,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_18_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_18,3,4.05,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_18_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_18,4,3.92308,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_18_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_18,5,3.94737,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_19_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_19,1,5.575,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_19_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_19,2,5.375,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_19_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_19,3,4.61538,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_19_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_19,4,4.15385,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_19_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_19,5,3.66667,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_20_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_20,1,6.076919999999999,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_20_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_20,2,5.74359,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_20_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_20,3,5.18421,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_20_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_20,4,4.125,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_20_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_20,5,3.58974,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_21_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_21,1,5.825,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_21_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_21,2,5.46154,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_21_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_21,3,4.25641,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_21_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_21,4,3.76923,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_21_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_21,5,1.84615,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_22_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_22,1,5.61538,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_22_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_22,2,5.35,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_22_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_22,3,4.94595,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_22_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_22,4,3.97368,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_22_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_22,5,2.775,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_23,1,6.125,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_23,2,4.825,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_23,3,2.7,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_23,4,2.15789,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_23,5,1.52632,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_24,1,5.36842,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_24,2,4.052630000000001,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_24,3,2.64103,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_24,4,1.84211,train
TID2013,I16,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i16_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I16.BMP,type_24,5,0.97436,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I17_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_01,1,5.89189,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_01,2,5.21053,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_01,3,5.05128,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_01,4,4.38462,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_01,5,3.87179,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_02,1,5.75,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_02,2,6.0,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_02,3,5.825,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_02,4,5.275,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_02,5,4.48718,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_03,1,4.97368,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_03,2,4.4359,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_03,3,3.82051,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_03,4,3.35,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_03_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_03,5,2.89744,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_04,1,5.76923,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_04,2,5.97368,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_04,3,5.33333,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_04,4,5.23684,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_04,5,4.73684,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_05,1,5.825,train
TID2013,I17,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i17_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I17.BMP,type_05,2,5.925,train
