dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,mos_std,distortion_code,distorted_filename,split
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I21_11_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_11,1,6.12195,0.1154099999999999,11,I21_11_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_11_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_11,2,5.39535,0.10977,11,i21_11_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_11_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_11,3,4.69048,0.10905,11,i21_11_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_11_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_11,4,3.0,0.09756,11,i21_11_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_11_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_11,5,1.04651,0.10885,11,i21_11_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_12_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_12,1,5.7907,0.1527,12,i21_12_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_12_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_12,2,4.767440000000001,0.09777,12,i21_12_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_12,3,6.0,0.1543,12,i21_12_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_12,4,5.61905,0.13449,12,i21_12_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_12,5,2.02381,0.10372,12,i21_12_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I21_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_13,1,4.452380000000001,0.1127,13,I21_13_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_13,2,3.69048,0.10372,13,i21_13_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_13,3,3.17073,0.09696,13,i21_13_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_13,4,2.34884,0.11805,13,i21_13_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_13,5,2.5581400000000003,0.11057,13,i21_13_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_14,1,5.90698,0.16383,14,i21_14_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_14,2,6.170730000000001,0.15388,14,i21_14_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_14,3,5.952380000000001,0.13864,14,i21_14_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_14,4,4.33333,0.1332799999999999,14,i21_14_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_14,5,3.65116,0.15385,14,i21_14_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_15_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_15,1,2.85366,0.14037,15,i21_15_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_15_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_15,2,3.2682900000000004,0.11961,15,i21_15_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_15_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_15,3,3.5714300000000003,0.1173299999999999,15,i21_15_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_15_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_15,4,3.7619,0.1421,15,i21_15_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_15_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_15,5,3.71429,0.1624799999999999,15,i21_15_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_16_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_16,1,6.12195,0.15112,16,i21_16_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_16_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_16,2,5.93023,0.15908,16,i21_16_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_16_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_16,3,5.71429,0.1624799999999999,16,i21_16_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_16_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_16,4,5.16667,0.14253,16,i21_16_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_16_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_16,5,4.67442,0.16352,16,i21_16_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_17_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_17,1,5.34146,0.11753,17,i21_17_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_17_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_17,2,6.2619,0.147,17,i21_17_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_17_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_17,3,4.35714,0.13393,17,i21_17_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_17_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_17,4,6.30233,0.26215,17,i21_17_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_17_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_17,5,3.55,0.12222,17,i21_17_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_18_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_18,1,4.85714,0.10948,18,i21_18_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_18_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_18,2,4.317069999999999,0.12165,18,i21_18_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_18_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_18,3,4.11905,0.1127,18,i21_18_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_18_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_18,4,3.60976,0.15761,18,i21_18_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_18_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_18,5,3.78571,0.17345,18,i21_18_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_19_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_19,1,5.38095,0.13449,19,i21_19_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_19_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_19,2,4.7907,0.12549,19,i21_19_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_19_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_19,3,4.07143,0.1032,19,i21_19_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_19_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_19,4,3.64286,0.10001,19,i21_19_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_19_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_19,5,3.4186,0.1052099999999999,19,i21_19_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_20_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_20,1,5.975,0.15202,20,i21_20_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_20_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_20,2,5.67442,0.15328,20,i21_20_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_20_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_20,3,5.69048,0.12817,20,i21_20_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_20_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_20,4,4.883719999999999,0.09981,20,i21_20_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_20_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_20,5,3.83721,0.10873,20,i21_20_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_21_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_21,1,5.53488,0.1108,21,i21_21_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_21_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_21,2,5.14286,0.16348,21,i21_21_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_21_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_21,3,4.30952,0.11413,21,i21_21_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_21_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_21,4,3.61905,0.09495,21,i21_21_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_21_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_21,5,2.73171,0.08466,21,i21_21_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_22_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_22,1,5.35714,0.1251799999999999,22,i21_22_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_22_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_22,2,5.47619,0.1398,22,i21_22_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_22_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_22,3,4.44186,0.13279,22,i21_22_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_22_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_22,4,3.37209,0.09316,22,i21_22_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_22_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_22,5,3.0,0.10102,22,i21_22_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_23,1,6.116280000000001,0.17468,23,i21_23_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_23,2,5.90476,0.12513,23,i21_23_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_23,3,5.67442,0.15677,23,i21_23_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_23,4,5.2381,0.1536,23,i21_23_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_23,5,2.85714,0.09858,23,i21_23_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_24,1,5.883719999999999,0.15499,24,i21_24_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_24,2,5.72093,0.12448,24,i21_24_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_24,3,5.0,0.1,24,i21_24_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_24,4,3.07317,0.08008,24,i21_24_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_24,5,0.52381,0.09664,24,i21_24_5.bmp,holdout
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I22_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_01,1,5.81579,0.19642,01,I22_01_1.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_01,2,5.23684,0.15539,01,i22_01_2.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_01,3,4.84615,0.15186,01,i22_01_3.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_01,4,4.15789,0.09507,01,i22_01_4.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_01,5,3.71795,0.09559,01,i22_01_5.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_02,1,5.60526,0.12082,02,i22_02_1.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_02,2,5.82051,0.14895,02,i22_02_2.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_02,3,5.47368,0.14764,02,i22_02_3.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_02,4,5.1315800000000005,0.11869,02,i22_02_4.bmp,train
TID2013,I22,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i22_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I22.BMP,type_02,5,4.57895,0.12135,02,i22_02_5.bmp,train
