dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split
KONIQ-10k,8212301132,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8212301132.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8213284057,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8213284057.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8213296844,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8213296844.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8214901795,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8214901795.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8215066958,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8215066958.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8215413789,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8215413789.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8216118608,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8216118608.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8216243918,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8216243918.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8216954885,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8216954885.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8217034676,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8217034676.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8218123958,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8218123958.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,82183009,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/82183009.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8218739759,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8218739759.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8218987987,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8218987987.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8219032452,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8219032452.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8219528225,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8219528225.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8220742117,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8220742117.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8221139072,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8221139072.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8222142608,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8222142608.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8222741744,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8222741744.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8223457724,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8223457724.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8225184235,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8225184235.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8225506418,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8225506418.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8226831484,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8226831484.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8228733135,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8228733135.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8228800442,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8228800442.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8228841274,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8228841274.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8229120528,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8229120528.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8229585759,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8229585759.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8229993789,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8229993789.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8230351643,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230351643.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8230377264,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230377264.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8230394579,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230394579.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8230396549,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230396549.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8230450365,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230450365.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8230728519,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8230728519.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8231125615,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8231125615.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8231492407,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8231492407.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8232299487,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8232299487.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8232391054,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8232391054.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8232440995,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8232440995.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8232481457,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8232481457.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8233745351,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8233745351.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8234020680,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8234020680.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8236704145,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8236704145.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8236758432,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8236758432.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,823805862,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/823805862.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8238462203,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8238462203.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8239827069,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8239827069.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8240021404,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8240021404.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8240214052,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8240214052.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8240220210,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8240220210.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8241257694,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8241257694.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8241419350,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8241419350.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,82414193505,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/82414193505.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,82421401,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/82421401.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8242266673,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8242266673.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8242599767,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8242599767.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8242811234,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8242811234.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8242906564,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8242906564.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8244017611,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8244017611.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8244040268,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8244040268.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8245350767,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8245350767.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8246007228,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8246007228.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8246184591,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8246184591.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8246479044,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8246479044.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8246841627,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8246841627.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8247215463,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8247215463.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8247844062,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8247844062.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8248519358,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8248519358.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8248564902,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8248564902.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8249630967,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8249630967.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8250498441,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8250498441.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8251327289,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8251327289.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8252742940,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8252742940.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8253280616,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8253280616.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8253601805,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8253601805.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8256049516,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8256049516.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8256076417,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8256076417.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8256731117,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8256731117.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8256977391,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8256977391.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8257636356,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8257636356.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8257779790,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8257779790.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8258234240,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8258234240.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8259404043,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8259404043.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8259557757,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8259557757.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8260840073,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8260840073.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8261560586,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8261560586.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8262387641,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8262387641.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8262794558,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8262794558.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8262966434,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8262966434.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8263016549,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8263016549.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8263420706,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8263420706.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,826373,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/826373.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8266041849,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8266041849.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8266134524,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8266134524.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8266648992,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8266648992.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8267105534,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8267105534.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8267153015,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8267153015.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8267201129,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8267201129.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8267353806,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8267353806.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8267786798,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8267786798.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8268523027,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8268523027.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8268756631,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8268756631.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8268859988,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8268859988.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8269777387,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8269777387.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8269784088,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8269784088.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8270648540,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8270648540.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8270671503,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8270671503.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,827067298,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/827067298.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8270913623,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8270913623.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8272075374,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8272075374.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8272706512,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8272706512.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8272930518,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8272930518.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,82729305186,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/82729305186.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8273944978,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8273944978.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8273957786,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8273957786.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8274584258,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8274584258.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8274829582,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8274829582.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8275793121,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8275793121.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8278414113,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8278414113.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8279922752,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8279922752.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8281818195,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8281818195.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8282376526,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8282376526.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,82824130,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/82824130.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8282451903,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8282451903.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8282948203,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8282948203.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8283257984,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8283257984.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8283451606,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8283451606.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8283511236,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8283511236.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8284022272,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8284022272.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8285094496,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8285094496.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8286418266,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8286418266.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8287040167,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8287040167.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8287545136,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8287545136.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8288312901,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8288312901.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8288373596,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8288373596.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8289927707,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8289927707.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8291626660,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8291626660.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8292084929,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8292084929.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8292596709,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8292596709.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8292826193,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8292826193.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8293206684,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8293206684.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8293797976,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8293797976.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8296218747,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8296218747.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8297827964,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8297827964.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8297923368,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8297923368.jpg,NA,authentic,NA,NA,NA,val
KONIQ-10k,8299135149,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8299135149.jpg,NA,authentic,NA,NA,NA,holdout
KONIQ-10k,8299281180,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8299281180.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8300309247,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8300309247.jpg,NA,authentic,NA,NA,NA,train
KONIQ-10k,8301114122,NA,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/8301114122.jpg,NA,authentic,NA,NA,NA,train
