dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,D_WACV,PSNR,SSIM,NIQE,LPIPS
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Brighten,3,3.5,2813.355224609375,15.44927958994396,0.8712705373764038,4.563919039150629,0.033315882086753845
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Brighten,4,3.23,2817.077392578125,10.581449304081112,0.7452112038930258,4.672985706593006,0.08961307257413864
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Brighten,5,1.97,2822.7802734375,7.503300580594413,0.5909846723079681,5.981130995647299,0.22607216238975525
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Darken,1,4.58,2810.3525390625,34.055118163615916,0.9970462520917257,4.539058705885443,0.0009406969184055924
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Darken,2,4.3,2809.8623046875,27.84597030408824,0.9876255591710409,4.480287041181882,0.003873614128679037
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Darken,3,4.07,2808.92138671875,21.894200152024954,0.9467609922091166,4.494235946754604,0.015354816801846027
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Darken,4,3.13,2807.473388671875,15.83639853391544,0.7465360959370931,4.581013454451418,0.0607357993721962
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Darken,5,1.94,2826.1123046875,10.241361620032755,0.20707223316033682,6.014632209253835,0.2956714332103729
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Mean shift,1,4.37,2810.410888671875,23.070569536322513,0.9779762824376425,4.461960219771691,0.008123226463794708
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Mean shift,2,4.47,2810.42919921875,29.133884111851348,0.994119664033254,4.432545453060721,0.0021828024182468653
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Mean shift,3,4.2,2810.71728515625,inf,1.0,4.521828350803974,0.0
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Mean shift,4,4.3,2813.953125,25.15024834547704,0.9081308841705322,4.523131449796156,0.008598598651587963
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Mean shift,5,3.57,2818.623046875,19.501907162020004,0.7675125002861023,4.486864008030202,0.03128397464752197
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Jitter,1,4.53,2811.245361328125,33.35168037222865,0.9753486712773641,4.366708186551919,0.0018530291272327304
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Jitter,2,4.07,2812.2294921875,26.12197828525065,0.9379094839096069,4.479775758033849,0.010497374460101128
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Jitter,3,3.67,2812.49169921875,28.194334464437738,0.9105727076530457,4.480749444786842,0.03580525144934654
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Jitter,4,1.77,2816.143310546875,21.964881955874667,0.750041643778483,7.550468265740311,0.14444361627101898
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Jitter,5,1.53,2822.989013671875,22.343149916675,0.6370863914489746,12.34220251641895,0.2750849723815918
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Non-eccentricity patch,1,4.37,2810.88427734375,31.33590507023806,0.9751123785972595,4.397674973258246,0.014043433591723442
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Non-eccentricity patch,2,3.43,2810.4287109375,29.502765843080393,0.9620803594589233,4.615083505148514,0.023107675835490227
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Non-eccentricity patch,3,3.93,2809.90380859375,29.188959157207847,0.946594218413035,4.33552283760867,0.023524057120084763
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Non-eccentricity patch,4,2.73,2810.173583984375,27.2061494918116,0.9394076466560364,4.651962529747056,0.05263727158308029
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Non-eccentricity patch,5,2.6,2809.9208984375,25.16534904712877,0.9072924256324768,4.353717400210417,0.058314740657806396
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Pixelate,1,4.03,2808.809326171875,26.32675621685767,0.873179574807485,4.277841398778269,0.02696835622191429
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Pixelate,2,3.43,2808.95849609375,25.310959832914946,0.8549836675326029,5.6364241005902205,0.0456995815038681
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Pixelate,3,2.5,2810.260009765625,25.5793001803471,0.8635452389717102,6.7690737795790765,0.054330065846443176
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Pixelate,4,3.07,2808.9521484375,25.119133655716062,0.8449579079945883,8.091397605523506,0.06720451265573502
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Pixelate,5,1.53,2805.20166015625,22.22692274103849,0.710027277469635,21.434782806140213,0.2558148205280304
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Quantization,1,4.2,2813.521484375,31.947952122484715,0.9191763798395792,3.7597245684744838,0.021279264241456985
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Quantization,2,3.97,2814.5693359375,30.326768332293707,0.8977536956469218,3.6862550040642086,0.03074401244521141
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Quantization,3,2.8,2816.631591796875,28.128148768567492,0.8540920416514078,4.048915913471434,0.053978607058525085
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Quantization,4,2.63,2820.51025390625,25.474525110556563,0.8013727068901062,4.200919611951493,0.0821220651268959
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Quantization,5,1.9,2822.077392578125,23.432042679099734,0.7510662277539571,5.093645763312229,0.11584028601646423
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Color block,1,2.67,2810.6181640625,26.575815041206823,0.9837608536084493,5.597729019969256,0.02696358785033226
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Color block,2,2.07,2810.01123046875,24.86763832784433,0.9895386298497518,4.6676948093103405,0.036187928169965744
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Color block,3,2.1,2810.84716796875,30.111238078123503,0.9851385752360026,4.792223410972928,0.023678038269281387
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Color block,4,2.33,2811.82421875,24.58691857339034,0.9682701230049133,5.3094165016198565,0.07812148332595825
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Color block,5,2.03,2809.4892578125,20.059577351574887,0.9404865304629008,5.840653023589344,0.14511732757091522
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,High sharpen,1,3.23,2806.224853515625,25.245504875928837,0.9028336405754089,3.555279563180252,0.06683503836393356
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,High sharpen,2,2.27,2803.3251953125,20.262993044454976,0.7802304824193319,2.950050499593728,0.13692234456539154
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,High sharpen,3,1.87,2802.173583984375,17.75463039574227,0.6794434189796448,2.814340974130709,0.18821866810321808
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,High sharpen,4,1.43,2801.70654296875,14.477548474713862,0.48103128870328266,4.01529488595271,0.2886061370372772
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,High sharpen,5,1.27,2802.381591796875,12.083103893053678,0.3055305977662404,6.106938060358473,0.3864939212799072
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Contrast change,1,3.13,2813.31982421875,20.07589906093741,0.7527615626653036,4.3388334742992765,0.055963680148124695
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Contrast change,2,3.47,2808.700927734375,23.11608160238063,0.8689909180005392,4.334376410133798,0.03257903456687927
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Contrast change,3,4.1,2808.586181640625,27.935120144165168,0.9599817196528116,4.363534907763716,0.013727033510804176
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Contrast change,4,3.7,2813.42236328125,27.935120144165168,0.9712496995925903,4.564594112997116,0.021926287561655045
KADID-10k,I56,/data/projectwork/swati_mam/kadid10k/images/I56_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I56.png,Contrast change,5,2.7,2817.16015625,21.943985273251386,0.8998320698738098,4.735064092392414,0.09816136956214905
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Gaussian blur,1,4.43,2806.0234375,inf,1.0,3.7471090918528356,0.0
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Gaussian blur,2,3.93,2805.2705078125,34.22602643305868,0.9752966165542603,3.9821221694037336,0.03342277184128761
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Gaussian blur,3,2.23,2806.602783203125,25.48708442673208,0.7853302558263143,6.599660883526399,0.3180234134197235
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Gaussian blur,4,1.7,2814.0625,21.841925589327058,0.5184649626413981,8.0447568430541,0.5480595231056213
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Gaussian blur,5,1.07,2825.82080078125,18.963554573869704,0.29346070686976117,12.584118672414176,0.7506142854690552
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Lens blur,1,3.1,2805.0341796875,29.07589148015125,0.9112748305002848,5.096763731688039,0.1337067186832428
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Lens blur,2,2.13,2807.42822265625,24.156748431368527,0.7025284568468729,6.818708260338311,0.38383394479751587
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Lens blur,3,1.27,2815.70654296875,20.90410230395201,0.4198204775651296,7.6309207496741145,0.5432067513465881
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Lens blur,4,1.2,2820.833251953125,19.634620840260524,0.32016714413960773,9.527052439855481,0.6358267068862915
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Lens blur,5,1.26,2823.736572265625,18.857109559937257,0.27713876962661743,10.883453651745603,0.6971982717514038
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Motion blur,1,4.6,2806.0234375,inf,1.0,3.7471090918528356,0.0
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Motion blur,2,3.8,2805.522705078125,31.068014482931602,0.9456432660420736,4.429447237190404,0.079560287296772
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Motion blur,3,2.37,2806.523193359375,26.08682934929053,0.813540498415629,6.757945953701125,0.289633572101593
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Motion blur,4,1.87,2807.098388671875,23.470174385790873,0.6722212235132853,11.126739740040511,0.3600258231163025
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Motion blur,5,1.4,2812.06201171875,21.15883100409154,0.48666677872339886,7.629885164311099,0.4121704697608948
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color diffusion,1,3.9,2805.380615234375,30.294543675307995,0.9540228645006815,3.784160059950798,0.06118476390838623
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color diffusion,2,2.57,2808.551025390625,15.774516279666777,0.8166306614875793,3.6023453471129105,0.19496095180511475
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color diffusion,3,1.87,2816.91943359375,10.99777807129654,0.6226135591665903,3.7133009928568006,0.39161762595176697
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color diffusion,4,1.7,2819.235107421875,9.836748616246972,0.5517225513855616,3.624924590120518,0.47142913937568665
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color diffusion,5,1.37,2822.891845703125,8.904038439946833,0.491096676637729,3.643114155509478,0.5201894044876099
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color shift,1,3.1,2808.587646484375,26.947247722656083,0.9446463386217753,3.6244009135914683,0.06213660538196564
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color shift,2,1.77,2809.838134765625,24.228881004089622,0.9133569995562235,5.337940259176852,0.1323852241039276
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color shift,3,1.63,2809.158203125,23.635967511204118,0.9128286639849345,4.279675021209234,0.1944521963596344
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color shift,4,1.43,2808.677001953125,22.75519782144177,0.903786818186442,3.647455497108903,0.20757825672626495
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color shift,5,1.23,2807.8603515625,22.452144506198813,0.9062142968177795,3.874106160654016,0.22529666125774384
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color quantization,1,3.73,2811.4072265625,26.069786198814896,0.8577155470848083,6.159644141316595,0.0280795656144619
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color quantization,2,3.73,2811.64453125,25.16144217002846,0.8137640357017517,7.024396747770946,0.05516801401972771
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color quantization,3,3.67,2812.24658203125,24.34720199894236,0.7798263231913248,8.991858854840617,0.06917969137430191
KADID-10k,I57,/data/projectwork/swati_mam/kadid10k/images/I57_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I57.png,Color quantization,4,2.47,2812.49658203125,22.0322104619714,0.7154429157574972,14.498080326829065,0.16483698785305023
